sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.170,209.85.148.103,43675,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.00911092758178711,8.106231689453125e-05,0.018487930297851562,0.0036975860595703123,0.0043760813734911586,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.164,77.78.99.23,56628,80,6,4,60,40,188,47.0,8.18535277187245,5.701589107513428,0.00010204315185546875,5.702625036239624,1.9008750120798747,2.687510731688455,3,1.0,2,60,40,100,50.0,10.0,60,2,48,40,88,44.0,4.0,48
147.32.84.170,147.32.80.9,51413,53,17,2,149,67,216,108.0,41.0,0.00024390220642089844,0.00024390220642089844,0.00024390220642089844,0.00024390220642089844,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.164,74.125.232.202,59833,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,16.335798978805542,9.894371032714844e-05,16.367741107940674,3.273548221588135,6.531129164184154,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.134,147.32.80.9,32950,53,17,2,151,77,228,114.0,37.0,0.00037598609924316406,0.00037598609924316406,0.00037598609924316406,0.00037598609924316406,0.0,1,1.0,1,77,77,77,77,0.0,77,1,151,151,151,151,0.0,151
147.32.84.170,147.32.80.9,53136,53,17,2,185,67,252,126.0,59.0,0.00036787986755371094,0.00036787986755371094,0.00036787986755371094,0.00036787986755371094,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185
147.32.84.134,147.32.80.9,56143,53,17,2,138,64,202,101.0,37.0,0.0001888275146484375,0.0001888275146484375,0.0001888275146484375,0.0001888275146484375,0.0,1,1.0,1,64,64,64,64,0.0,64,1,138,138,138,138,0.0,138
147.32.84.134,147.32.80.9,48622,53,17,2,111,61,172,86.0,25.0,0.00021409988403320312,0.00021409988403320312,0.00021409988403320312,0.00021409988403320312,0.0,1,1.0,1,61,61,61,61,0.0,61,1,111,111,111,111,0.0,111
147.32.84.134,160.68.205.237,39639,80,6,114,1500,52,66080,579.6491228070175,626.6008828264446,41.730905055999756,2.86102294921875e-06,60.00430512428284,0.5310115497724145,3.997722668903753,50,0.4424778761061947,61,640,52,11111,182.14754098360655,228.35504682836776,60,53,1500,52,54969,1037.1509433962265,627.1676793097745,64
147.32.84.170,195.24.233.55,52336,80,6,10,384,52,1079,107.9,111.1867348203013,0.12924790382385254,8.106231689453125e-05,0.24064898490905762,0.026738776101006403,0.038594599426196356,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60
147.32.84.170,147.32.80.9,36689,53,17,2,144,74,218,109.0,35.0,0.00031304359436035156,0.00031304359436035156,0.00031304359436035156,0.00031304359436035156,0.0,1,1.0,1,74,74,74,74,0.0,74,1,144,144,144,144,0.0,144
147.32.84.170,147.32.80.9,49504,53,17,2,512,65,577,288.5,223.5,0.0003399848937988281,0.0003399848937988281,0.0003399848937988281,0.0003399848937988281,0.0,1,1.0,1,65,65,65,65,0.0,65,1,512,512,512,512,0.0,512
147.32.84.164,147.32.80.9,55015,53,17,2,105,55,160,80.0,25.0,0.1334521770477295,0.1334521770477295,0.1334521770477295,0.1334521770477295,0.0,1,1.0,1,55,55,55,55,0.0,55,1,105,105,105,105,0.0,105
147.32.84.164,147.32.80.9,60499,53,17,2,274,86,360,180.0,94.0,0.0008649826049804688,0.0008649826049804688,0.0008649826049804688,0.0008649826049804688,0.0,1,1.0,1,86,86,86,86,0.0,86,1,274,274,274,274,0.0,274
147.32.84.164,147.32.80.9,45070,53,17,2,61,61,122,61.0,0.0,0.248046875,0.248046875,0.248046875,0.248046875,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61
147.32.84.134,147.32.80.9,54269,53,17,2,144,67,211,105.5,38.5,0.00040078163146972656,0.00040078163146972656,0.00040078163146972656,0.00040078163146972656,0.0,1,1.0,1,67,67,67,67,0.0,67,1,144,144,144,144,0.0,144
147.32.84.164,147.32.80.9,35410,53,17,2,61,61,122,61.0,0.0,0.24731993675231934,0.24731993675231934,0.24731993675231934,0.24731993675231934,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61
147.32.84.170,147.32.80.9,57561,53,17,2,185,67,252,126.0,59.0,0.00026702880859375,0.00026702880859375,0.00026702880859375,0.00026702880859375,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185
147.32.84.164,147.32.80.9,35414,53,17,2,153,79,232,116.0,37.0,0.009762048721313477,0.009762048721313477,0.009762048721313477,0.009762048721313477,0.0,1,1.0,1,79,79,79,79,0.0,79,1,153,153,153,153,0.0,153
147.32.84.134,147.32.80.9,46875,53,17,2,120,68,188,94.0,26.0,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.0,1,1.0,1,68,68,68,68,0.0,68,1,120,120,120,120,0.0,120
147.32.84.134,147.32.80.9,37212,53,17,2,114,62,176,88.0,26.0,0.0002090930938720703,0.0002090930938720703,0.0002090930938720703,0.0002090930938720703,0.0,1,1.0,1,62,62,62,62,0.0,62,1,114,114,114,114,0.0,114
147.32.84.170,147.32.80.9,56950,53,17,2,194,54,248,124.0,70.0,0.00041294097900390625,0.00041294097900390625,0.00041294097900390625,0.00041294097900390625,0.0,1,1.0,1,54,54,54,54,0.0,54,1,194,194,194,194,0.0,194
147.32.84.170,209.85.148.147,43687,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009200096130371094,8.106231689453125e-06,0.018679141998291016,0.0037358283996582033,0.004416853025504833,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.164,147.32.80.9,58718,53,17,2,152,77,229,114.5,37.5,0.0023620128631591797,0.0023620128631591797,0.0023620128631591797,0.0023620128631591797,0.0,1,1.0,1,77,77,77,77,0.0,77,1,152,152,152,152,0.0,152
147.32.84.134,109.123.211.195,52007,8950,6,11,891,52,1879,170.8181818181818,261.6482087153798,5.013813018798828,0.0003440380096435547,6.233381986618042,0.6233381986618042,1.5039111587632215,7,0.7,6,891,52,1159,193.16666666666666,312.09422544410455,60,5,504,52,720,144.0,180.0266646916506,60
147.32.84.134,66.220.158.32,54829,443,6,35,1500,52,8946,255.6,464.4867028697992,45.051188945770264,4.0531158447265625e-06,310.15806317329407,9.12229597568512,17.689272385886987,24,0.7058823529411765,19,1006,52,2324,122.3157894736842,215.96516596105783,60,16,1500,52,6622,413.875,608.6179913336443,64
147.32.84.164,147.32.80.9,38024,53,17,2,131,58,189,94.5,36.5,0.00033593177795410156,0.00033593177795410156,0.00033593177795410156,0.00033593177795410156,0.0,1,1.0,1,58,58,58,58,0.0,58,1,131,131,131,131,0.0,131
147.32.84.134,147.32.80.9,44653,53,17,2,310,122,432,216.0,94.0,0.00028896331787109375,0.00028896331787109375,0.00028896331787109375,0.00028896331787109375,0.0,1,1.0,1,122,122,122,122,0.0,122,1,310,310,310,310,0.0,310
147.32.84.170,147.32.80.9,40952,53,17,2,312,60,372,186.0,126.0,0.0003390312194824219,0.0003390312194824219,0.0003390312194824219,0.0003390312194824219,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,39630,53,17,2,312,60,372,186.0,126.0,0.0004868507385253906,0.0004868507385253906,0.0004868507385253906,0.0004868507385253906,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.134,74.125.232.198,54932,443,6,25,1470,52,5823,232.92,359.6331375165531,44.96056914329529,7.867813110351562e-06,73.24515509605408,3.0518814623355865,10.376050493137328,14,0.5833333333333334,13,1184,52,2278,175.23076923076923,303.14585315326957,60,12,1470,52,3545,295.4166666666667,402.9680422261244,60
147.32.84.170,195.24.233.55,34982,80,6,10,384,52,1079,107.9,111.1867348203013,0.11406803131103516,5.507469177246094e-05,0.23414111137390137,0.026015679041544598,0.034543447783827376,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60
147.32.84.170,209.85.148.99,39419,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.00896310806274414,7.700920104980469e-05,0.018104076385498047,0.003620815277099609,0.004282607535855643,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.164,147.32.80.9,45373,53,17,2,115,65,180,90.0,25.0,0.00018596649169921875,0.00018596649169921875,0.00018596649169921875,0.00018596649169921875,0.0,1,1.0,1,65,65,65,65,0.0,65,1,115,115,115,115,0.0,115
147.32.84.164,74.125.232.203,47850,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,16.336188793182373,0.00010609626770019531,16.368107080459595,3.273621416091919,6.531287473380244,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.170,209.85.148.105,45545,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008987903594970703,7.605552673339844e-05,0.0180661678314209,0.0036132335662841797,0.0043141432918582315,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.170,209.85.148.105,47985,443,6,16,881,52,2453,153.3125,226.99193783865982,0.1803879737854004,1.5974044799804688e-05,0.2673771381378174,0.01782514254252116,0.04500631211083462,9,0.6,8,570,52,1050,131.25,169.0353143576809,60,8,881,52,1403,175.375,271.11664348578825,60
147.32.84.164,147.32.80.9,41924,53,17,2,121,59,180,90.0,31.0,0.10355496406555176,0.10355496406555176,0.10355496406555176,0.10355496406555176,0.0,1,1.0,1,59,59,59,59,0.0,59,1,121,121,121,121,0.0,121
147.32.84.134,147.32.80.9,54864,53,17,2,365,58,423,211.5,153.5,0.0015540122985839844,0.0015540122985839844,0.0015540122985839844,0.0015540122985839844,0.0,1,1.0,1,58,58,58,58,0.0,58,1,365,365,365,365,0.0,365
147.32.84.164,147.32.80.9,48048,53,17,2,126,60,186,93.0,33.0,0.0003230571746826172,0.0003230571746826172,0.0003230571746826172,0.0003230571746826172,0.0,1,1.0,1,60,60,60,60,0.0,60,1,126,126,126,126,0.0,126
147.32.84.164,74.113.233.133,45522,80,6,13,1500,52,4792,368.61538461538464,527.7736313204362,0.1591179370880127,4.0531158447265625e-06,0.38993120193481445,0.03249426682790121,0.057059048855906,5,0.4166666666666667,7,725,52,1045,149.28571428571428,235.05058074849353,60,6,1500,52,3747,624.5,646.1093173759375,64
147.32.84.134,109.123.211.195,43604,8950,6,11,885,52,1874,170.36363636363637,260.26499528095405,5.0957159996032715,0.0003650188446044922,5.816583156585693,0.5816583156585693,1.5170538567170984,7,0.7,6,885,52,1153,192.16666666666666,309.8582561251013,60,5,505,52,721,144.2,180.4266055768938,60
147.32.84.134,147.32.80.9,51539,53,17,2,116,72,188,94.0,22.0,0.00027298927307128906,0.00027298927307128906,0.00027298927307128906,0.00027298927307128906,0.0,1,1.0,1,72,72,72,72,0.0,72,1,116,116,116,116,0.0,116
147.32.84.170,130.159.196.37,43601,80,6,38,1500,52,30341,798.4473684210526,670.5083184604453,14.955934047698975,2.86102294921875e-06,19.784370183944702,0.5347127076741811,2.505414601149885,17,0.4594594594594595,13,525,52,1979,152.23076923076923,182.12343821035813,60,25,1500,52,28362,1134.48,579.6965495843492,60
147.32.84.164,147.32.80.9,35530,53,17,2,126,63,189,94.5,31.5,0.00021696090698242188,0.00021696090698242188,0.00021696090698242188,0.00021696090698242188,0.0,1,1.0,1,63,63,63,63,0.0,63,1,126,126,126,126,0.0,126
147.32.84.164,174.129.37.180,32770,80,6,24,1500,52,10034,418.0833333333333,574.7079632783555,45.01007795333862,6.9141387939453125e-06,65.70301914215088,2.856653006180473,9.477768484249541,15,0.6521739130434783,12,1305,52,2368,197.33333333333334,359.3861278470399,60,12,1500,52,7666,638.8333333333334,658.7556240535804,60
147.32.84.134,147.32.80.9,56848,53,17,2,210,70,280,140.0,70.0,0.0001990795135498047,0.0001990795135498047,0.0001990795135498047,0.0001990795135498047,0.0,1,1.0,1,70,70,70,70,0.0,70,1,210,210,210,210,0.0,210
147.32.84.134,2.21.99.206,52701,443,6,19,1500,52,3769,198.3684210526316,333.1052007883452,29.78912901878357,5.0067901611328125e-06,35.98523187637329,1.999179548687405,6.874902006424933,8,0.4444444444444444,11,279,52,1005,91.36363636363636,81.88270183319634,60,8,1500,52,2764,345.5,465.7437600226116,60
147.32.84.170,89.167.251.252,60388,80,6,10,378,52,1094,109.4,112.81861548521148,0.4988069534301758,0.00013899803161621094,0.6085379123687744,0.0676153235965305,0.15327196386599143,6,0.6666666666666666,6,284,52,552,92.0,85.91468636579741,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.164,147.32.80.9,45786,53,17,2,130,62,192,96.0,34.0,0.00019598007202148438,0.00019598007202148438,0.00019598007202148438,0.00019598007202148438,0.0,1,1.0,1,62,62,62,62,0.0,62,1,130,130,130,130,0.0,130
147.32.84.134,147.32.80.9,34677,53,17,2,134,60,194,97.0,37.0,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.00030112266540527344,0.0,1,1.0,1,60,60,60,60,0.0,60,1,134,134,134,134,0.0,134
147.32.84.170,147.32.80.9,48433,53,17,2,227,63,290,145.0,82.0,0.32245707511901855,0.32245707511901855,0.32245707511901855,0.32245707511901855,0.0,1,1.0,1,63,63,63,63,0.0,63,1,227,227,227,227,0.0,227
147.32.84.170,147.32.80.9,53401,53,17,2,312,60,372,186.0,126.0,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,40401,53,17,2,149,67,216,108.0,41.0,0.0002751350402832031,0.0002751350402832031,0.0002751350402832031,0.0002751350402832031,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.170,147.32.80.9,37499,53,17,2,149,67,216,108.0,41.0,0.00039386749267578125,0.00039386749267578125,0.00039386749267578125,0.00039386749267578125,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.170,209.85.148.99,39719,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,10.822278022766113,5.0067901611328125e-06,10.840533971786499,1.8067556619644165,4.031866156348464,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60
147.32.84.164,209.85.148.105,53758,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,13.916615009307861,8.893013000488281e-05,13.934880018234253,2.322480003039042,5.185056309866283,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60
147.32.84.170,147.32.80.9,33141,53,17,2,111,61,172,86.0,25.0,0.0002319812774658203,0.0002319812774658203,0.0002319812774658203,0.0002319812774658203,0.0,1,1.0,1,61,61,61,61,0.0,61,1,111,111,111,111,0.0,111
147.32.84.134,194.79.52.199,43004,80,6,6,64,40,320,53.333333333333336,7.5424723326564935,18.036952018737793,4.0531158447265625e-06,18.04028606414795,3.60805721282959,7.214447438296446,3,0.6,3,60,52,164,54.666666666666664,3.7712361663282468,60,3,64,40,156,52.0,9.797958971132712,64
147.32.84.134,80.239.149.19,32886,443,6,101,1500,40,39826,394.3168316831683,507.6300970778513,45.11360001564026,4.0531158447265625e-06,441.0325059890747,4.410325059890747,12.827529147885222,51,0.51,55,697,52,11469,208.52727272727273,242.97323867196528,60,46,1500,40,28357,616.4565217391304,636.0739875791638,60
147.32.84.134,147.32.80.9,38413,53,17,2,118,67,185,92.5,25.5,0.00036215782165527344,0.00036215782165527344,0.00036215782165527344,0.00036215782165527344,0.0,1,1.0,1,67,67,67,67,0.0,67,1,118,118,118,118,0.0,118
147.32.84.134,50.19.104.3,49096,80,6,16,1161,52,4702,293.875,419.15046149920914,44.99561095237732,0.0004010200500488281,62.0965781211853,4.139771874745687,11.496509770227238,9,0.6,9,1005,52,2365,262.77777777777777,392.21926344493073,60,7,1161,52,2337,333.85714285714283,448.26281467506107,60
147.32.84.164,77.93.192.144,60812,80,6,36,1420,40,17846,495.72222222222223,523.5494039678221,45.08606195449829,4.0531158447265625e-06,98.22994494438171,2.806569855553763,10.457688509979967,19,0.5428571428571428,19,890,52,5805,305.5263157894737,372.6837757079053,60,17,1420,40,12041,708.2941176470588,582.7562061855292,64
147.32.84.164,147.32.80.9,42864,53,17,2,134,60,194,97.0,37.0,0.0021619796752929688,0.0021619796752929688,0.0021619796752929688,0.0021619796752929688,0.0,1,1.0,1,60,60,60,60,0.0,60,1,134,134,134,134,0.0,134
147.32.84.170,147.32.80.9,48767,53,17,2,220,61,281,140.5,79.5,0.00019097328186035156,0.00019097328186035156,0.00019097328186035156,0.00019097328186035156,0.0,1,1.0,1,61,61,61,61,0.0,61,1,220,220,220,220,0.0,220
147.32.84.164,147.32.80.9,55602,53,17,2,116,66,182,91.0,25.0,0.00019598007202148438,0.00019598007202148438,0.00019598007202148438,0.00019598007202148438,0.0,1,1.0,1,66,66,66,66,0.0,66,1,116,116,116,116,0.0,116
147.32.84.170,147.32.80.9,33643,53,17,2,385,66,451,225.5,159.5,0.00043582916259765625,0.00043582916259765625,0.00043582916259765625,0.00043582916259765625,0.0,1,1.0,1,66,66,66,66,0.0,66,1,385,385,385,385,0.0,385
147.32.84.134,147.32.80.9,33217,53,17,2,258,70,328,164.0,94.0,0.0003180503845214844,0.0003180503845214844,0.0003180503845214844,0.0003180503845214844,0.0,1,1.0,1,70,70,70,70,0.0,70,1,258,258,258,258,0.0,258
147.32.84.164,74.125.232.206,53589,443,6,31,1470,52,4519,145.7741935483871,275.0553855871189,45.11247515678406,4.0531158447265625e-06,245.80602192878723,8.193534064292908,16.726030576825405,16,0.5333333333333333,17,274,52,1305,76.76470588235294,66.59935471491377,60,14,1470,52,3214,229.57142857142858,386.43512009238543,60
147.32.84.170,217.73.200.221,48312,80,6,10,549,40,1333,133.3,180.62117816025892,0.05676102638244629,6.9141387939453125e-06,0.17107701301574707,0.019008557001749676,0.026549474382345544,5,0.5555555555555556,5,549,40,729,145.8,201.7487546429965,60,5,432,40,604,120.8,155.6693932666277,52
147.32.84.134,147.32.80.9,43333,53,17,2,139,62,201,100.5,38.5,0.0024809837341308594,0.0024809837341308594,0.0024809837341308594,0.0024809837341308594,0.0,1,1.0,1,62,62,62,62,0.0,62,1,139,139,139,139,0.0,139
147.32.84.134,77.88.106.116,49712,80,6,10,551,40,1316,131.6,178.83187635318265,0.0396418571472168,9.775161743164062e-06,0.13673186302185059,0.015192429224650065,0.01790861126294813,5,0.5555555555555556,5,551,40,731,146.2,202.54816711093684,60,5,417,40,585,117.0,150.03199658739464,48
147.32.84.164,89.185.254.155,38153,80,6,16,1500,52,7430,464.375,611.742682322396,0.040229082107543945,4.0531158447265625e-06,0.07652902603149414,0.005101935068766276,0.010958550205314279,9,0.6,7,516,52,836,119.42857142857143,161.92313621226688,60,9,1500,52,6594,732.6666666666666,693.0922657834878,60
147.32.84.134,147.32.80.9,60017,53,17,2,259,71,330,165.0,94.0,0.0004291534423828125,0.0004291534423828125,0.0004291534423828125,0.0004291534423828125,0.0,1,1.0,1,71,71,71,71,0.0,71,1,259,259,259,259,0.0,259
147.32.84.164,89.185.254.155,38129,80,6,14,1500,52,5929,423.5,580.3627867857434,0.20430493354797363,3.0994415283203125e-06,0.29923415184020996,0.023018011680016152,0.05492246460380371,5,0.38461538461538464,7,516,52,836,119.42857142857143,161.92313621226688,60,7,1500,52,5093,727.5714285714286,680.076436280271,60
147.32.84.170,147.32.80.9,55463,53,17,2,63,63,126,63.0,0.0,0.31983113288879395,0.31983113288879395,0.31983113288879395,0.31983113288879395,0.0,1,1.0,1,63,63,63,63,0.0,63,1,63,63,63,63,0.0,63
147.32.84.134,147.32.80.9,50001,53,17,2,258,72,330,165.0,93.0,0.0012590885162353516,0.0012590885162353516,0.0012590885162353516,0.0012590885162353516,0.0,1,1.0,1,72,72,72,72,0.0,72,1,258,258,258,258,0.0,258
147.32.84.164,147.32.80.9,41615,53,17,2,141,56,197,98.5,42.5,0.19807004928588867,0.19807004928588867,0.19807004928588867,0.19807004928588867,0.0,1,1.0,1,56,56,56,56,0.0,56,1,141,141,141,141,0.0,141
147.32.84.170,147.32.80.9,59362,53,17,2,312,60,372,186.0,126.0,0.00037407875061035156,0.00037407875061035156,0.00037407875061035156,0.00037407875061035156,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,50642,53,17,2,312,60,372,186.0,126.0,0.0005679130554199219,0.0005679130554199219,0.0005679130554199219,0.0005679130554199219,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,38369,53,17,2,149,67,216,108.0,41.0,0.0003800392150878906,0.0003800392150878906,0.0003800392150878906,0.0003800392150878906,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.134,147.32.80.9,47892,53,17,2,136,62,198,99.0,37.0,0.0002510547637939453,0.0002510547637939453,0.0002510547637939453,0.0002510547637939453,0.0,1,1.0,1,62,62,62,62,0.0,62,1,136,136,136,136,0.0,136
147.32.84.164,147.32.80.9,58297,53,17,2,116,64,180,90.0,26.0,0.0003600120544433594,0.0003600120544433594,0.0003600120544433594,0.0003600120544433594,0.0,1,1.0,1,64,64,64,64,0.0,64,1,116,116,116,116,0.0,116
147.32.84.170,147.32.80.9,47906,53,17,2,204,66,270,135.0,69.0,0.010068893432617188,0.010068893432617188,0.010068893432617188,0.010068893432617188,0.0,1,1.0,1,66,66,66,66,0.0,66,1,204,204,204,204,0.0,204
147.32.84.170,147.32.80.9,58971,53,17,2,128,67,195,97.5,30.5,0.05192303657531738,0.05192303657531738,0.05192303657531738,0.05192303657531738,0.0,1,1.0,1,67,67,67,67,0.0,67,1,128,128,128,128,0.0,128
147.32.84.134,147.32.80.9,54321,53,17,2,107,62,169,84.5,22.5,0.0001659393310546875,0.0001659393310546875,0.0001659393310546875,0.0001659393310546875,0.0,1,1.0,1,62,62,62,62,0.0,62,1,107,107,107,107,0.0,107
