sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.170,209.85.148.104,48896,80,6,23,1470,40,6703,291.4347826086956,443.95013684822925,2.624534845352173,6.9141387939453125e-06,4.288869142532349,0.19494859738783402,0.5628725984307115,12,0.5454545454545454,12,1470,40,4409,367.4166666666667,523.9068712302046,60,11,906,52,2294,208.54545454545453,315.43803991401137,60,
147.32.84.170,74.125.232.200,54354,80,6,24,1470,40,4355,181.45833333333334,342.2602541885666,45.11235213279724,4.0531158447265625e-06,247.23309898376465,10.749265173207158,18.38499366261305,15,0.6521739130434783,13,1470,52,2878,221.3846153846154,393.6186241805323,60,11,961,40,1477,134.27272727272728,261.4700020718841,60,
147.32.84.170,147.32.80.9,32791,53,17,2,244,68,312,156.0,88.0,0.00031685829162597656,0.00031685829162597656,0.00031685829162597656,0.00031685829162597656,0.0,1,1.0,1,68,68,68,68,0.0,68,1,244,244,244,244,0.0,244,
147.32.84.170,147.32.80.9,49913,53,17,2,312,60,372,186.0,126.0,0.0003299713134765625,0.0003299713134765625,0.0003299713134765625,0.0003299713134765625,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,33099,53,17,2,185,67,252,126.0,59.0,0.0003261566162109375,0.0003261566162109375,0.0003261566162109375,0.0003261566162109375,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185,
147.32.84.170,209.85.148.106,46310,443,6,16,873,52,2425,151.5625,223.11851356117896,0.1793830394744873,1.811981201171875e-05,0.26802992820739746,0.017868661880493165,0.044753322723327923,9,0.6,8,550,52,1030,128.75,162.5513380443237,60,8,873,52,1395,174.375,268.51440254667904,60,
147.32.84.170,147.32.80.9,45170,53,17,2,149,67,216,108.0,41.0,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149,
147.32.84.170,147.32.80.9,43098,53,17,2,312,60,372,186.0,126.0,0.0002532005310058594,0.0002532005310058594,0.0002532005310058594,0.0002532005310058594,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,195.24.233.55,56717,80,6,10,384,52,1079,107.9,111.1867348203013,0.10051488876342773,1.3113021850585938e-05,0.21342182159423828,0.023713535732693143,0.03025188198510276,7,0.7777777777777778,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60,
147.32.84.170,147.32.80.9,43782,53,17,2,252,69,321,160.5,91.5,0.020862817764282227,0.020862817764282227,0.020862817764282227,0.020862817764282227,0.0,1,1.0,1,69,69,69,69,0.0,69,1,252,252,252,252,0.0,252,
147.32.84.170,147.32.80.9,48428,53,17,2,312,60,372,186.0,126.0,0.0003898143768310547,0.0003898143768310547,0.0003898143768310547,0.0003898143768310547,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,34571,53,17,2,185,67,252,126.0,59.0,0.0002498626708984375,0.0002498626708984375,0.0002498626708984375,0.0002498626708984375,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185,
147.32.84.170,209.85.149.139,40816,80,6,19,1446,52,10376,546.1052631578947,506.87597307187724,114.7587058544159,1.3113021850585938e-05,115.01496815681458,6.389720453156365,26.283342028066176,14,0.7777777777777778,11,1145,52,6022,547.4545454545455,541.2974923335703,60,8,1446,52,4354,544.25,455.3105396320186,60,
147.32.84.170,147.32.80.9,58565,53,17,2,312,60,372,186.0,126.0,0.00039196014404296875,0.00039196014404296875,0.00039196014404296875,0.00039196014404296875,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,36720,53,17,2,312,60,372,186.0,126.0,0.0004210472106933594,0.0004210472106933594,0.0004210472106933594,0.0004210472106933594,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,195.113.232.82,58873,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,11.253931999206543,0.00011897087097167969,11.25546908378601,2.2510938167572023,4.501419097019178,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,91.189.89.212,54436,443,6,20,1500,52,7067,353.35,500.34960527615084,0.03815913200378418,4.0531158447265625e-06,0.2017049789428711,0.010616051523309005,0.015171893378468259,10,0.5263157894736842,10,409,52,1190,119.0,114.45348400114345,60,10,1500,52,5877,587.7,614.6218430872759,60,
147.32.84.170,209.85.148.105,58411,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009016990661621094,1.1920928955078125e-05,0.018223047256469727,0.0036446094512939454,0.004322800655624155,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,147.32.80.9,54961,53,17,2,288,56,344,172.0,116.0,0.0003190040588378906,0.0003190040588378906,0.0003190040588378906,0.0003190040588378906,0.0,1,1.0,1,56,56,56,56,0.0,56,1,288,288,288,288,0.0,288,
147.32.84.170,74.125.232.193,33075,443,6,37,1470,52,5368,145.0810810810811,256.48364137060116,45.112359046936035,4.0531158447265625e-06,240.14859700202942,6.670794361167484,15.60964519339781,21,0.5833333333333334,20,1470,52,3630,181.5,335.24580534288566,60,17,393,52,1738,102.23529411764706,86.93238035579873,60,
147.32.84.170,209.85.148.105,50645,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,0.008736848831176758,1.0013580322265625e-05,0.017765045166015625,0.002960840861002604,0.0040723722044833386,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60,
147.32.84.170,147.32.80.9,34986,53,17,2,312,60,372,186.0,126.0,0.00041604042053222656,0.00041604042053222656,0.00041604042053222656,0.00041604042053222656,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,53635,53,17,2,185,67,252,126.0,59.0,0.0004031658172607422,0.0004031658172607422,0.0004031658172607422,0.0004031658172607422,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185,
147.32.84.170,147.32.80.9,41462,53,17,2,312,60,372,186.0,126.0,0.0003750324249267578,0.0003750324249267578,0.0003750324249267578,0.0003750324249267578,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,195.24.233.55,40365,80,6,10,384,52,1079,107.9,111.1867348203013,0.11041021347045898,1.2874603271484375e-05,0.21828293800354004,0.024253659778171115,0.032953089474637445,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60,
147.32.84.170,209.85.148.105,44144,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008903980255126953,7.987022399902344e-05,0.01786494255065918,0.003572988510131836,0.004242206494464048,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,147.32.80.9,40825,53,17,2,149,67,216,108.0,41.0,0.00019788742065429688,0.00019788742065429688,0.00019788742065429688,0.00019788742065429688,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149,
147.32.84.170,147.32.80.9,43695,53,17,2,312,60,372,186.0,126.0,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,48189,53,17,2,185,67,252,126.0,59.0,0.00038886070251464844,0.00038886070251464844,0.00038886070251464844,0.00038886070251464844,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185,
147.32.84.170,209.85.148.104,46120,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008955955505371094,1.5974044799804688e-05,0.018272876739501953,0.0036545753479003905,0.004317271466108493,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,147.32.80.9,37865,53,17,2,149,67,216,108.0,41.0,0.025713205337524414,0.025713205337524414,0.025713205337524414,0.025713205337524414,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149,
147.32.84.170,147.32.80.9,36889,53,17,2,312,60,372,186.0,126.0,0.0003769397735595703,0.0003769397735595703,0.0003769397735595703,0.0003769397735595703,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,53101,53,17,2,129,68,197,98.5,30.5,0.0002391338348388672,0.0002391338348388672,0.0002391338348388672,0.0002391338348388672,0.0,1,1.0,1,68,68,68,68,0.0,68,1,129,129,129,129,0.0,129,
147.32.84.170,147.32.80.9,57984,53,17,2,312,60,372,186.0,126.0,0.00027680397033691406,0.00027680397033691406,0.00027680397033691406,0.00027680397033691406,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,195.24.233.55,41633,80,6,10,384,52,1079,107.9,111.1867348203013,0.10283899307250977,1.6927719116210938e-05,0.21358489990234375,0.023731655544704862,0.030861766406841816,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60,
147.32.84.170,209.85.148.104,41135,443,6,27,434,52,2181,80.77777777777777,77.24532028655743,45.11064696311951,5.0067901611328125e-06,250.0382308959961,9.616855034461388,17.61245495890484,18,0.6923076923076923,15,434,52,1253,83.53333333333333,95.90333095825655,60,12,205,52,928,77.33333333333333,43.67175542867751,60,
147.32.84.170,147.32.80.9,51937,53,17,2,312,60,372,186.0,126.0,0.0005030632019042969,0.0005030632019042969,0.0005030632019042969,0.0005030632019042969,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,46130,53,17,2,123,67,190,95.0,28.0,0.00026798248291015625,0.00026798248291015625,0.00026798248291015625,0.00026798248291015625,0.0,1,1.0,1,67,67,67,67,0.0,67,1,123,123,123,123,0.0,123,
147.32.84.170,147.32.80.9,59150,53,17,2,312,60,372,186.0,126.0,0.0005240440368652344,0.0005240440368652344,0.0005240440368652344,0.0005240440368652344,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,37726,53,17,2,312,60,372,186.0,126.0,0.0005011558532714844,0.0005011558532714844,0.0005011558532714844,0.0005011558532714844,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,56965,53,17,2,312,60,372,186.0,126.0,0.0004379749298095703,0.0004379749298095703,0.0004379749298095703,0.0004379749298095703,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,209.85.148.104,44892,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008921146392822266,1.8835067749023438e-05,0.01799297332763672,0.003598594665527344,0.004272569662971414,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,209.85.148.104,49508,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008897066116333008,7.081031799316406e-05,0.01789999008178711,0.003579998016357422,0.00427068656877905,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,195.24.233.55,38273,80,6,10,383,52,1078,107.8,110.93854154440648,0.10320496559143066,5.793571472167969e-05,0.21338605880737305,0.023709562089708116,0.03098652480110446,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,383,52,599,119.8,131.63646911095725,60,
147.32.84.170,147.32.80.9,57308,53,17,2,312,60,372,186.0,126.0,0.0004968643188476562,0.0004968643188476562,0.0004968643188476562,0.0004968643188476562,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,43348,53,17,2,185,67,252,126.0,59.0,0.0003650188446044922,0.0003650188446044922,0.0003650188446044922,0.0003650188446044922,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185,
147.32.84.170,147.32.80.9,60449,53,17,2,312,60,372,186.0,126.0,0.00032591819763183594,0.00032591819763183594,0.00032591819763183594,0.00032591819763183594,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,58940,53,17,2,312,60,372,186.0,126.0,0.00034689903259277344,0.00034689903259277344,0.00034689903259277344,0.00034689903259277344,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,209.85.148.105,50115,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009284019470214844,1.5020370483398438e-05,0.0186309814453125,0.0037261962890625,0.004420098661595749,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,147.32.80.9,53152,53,17,4,312,60,744,186.0,126.0,2510.002636194229,0.0004029273986816406,2510.0035610198975,836.6678536732992,1183.2263719158673,3,1.0,2,60,60,120,60.0,0.0,60,2,312,312,624,312.0,0.0,312,
147.32.84.170,147.32.80.9,39279,53,17,2,312,60,372,186.0,126.0,0.00039505958557128906,0.00039505958557128906,0.00039505958557128906,0.00039505958557128906,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,184.72.106.140,52181,80,6,16,1500,52,8001,500.0625,617.6890873196239,4.401183128356934,5.9604644775390625e-06,8.288311004638672,0.5525540669759115,1.326575989808756,9,0.6,7,599,52,931,133.0,190.29676072612781,60,9,1500,52,7070,785.5555555555555,681.0487192739529,60,
147.32.84.170,147.32.80.9,43842,53,17,2,312,60,372,186.0,126.0,0.0003619194030761719,0.0003619194030761719,0.0003619194030761719,0.0003619194030761719,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,58741,53,17,2,130,60,190,95.0,35.0,0.0003058910369873047,0.0003058910369873047,0.0003058910369873047,0.0003058910369873047,0.0,1,1.0,1,60,60,60,60,0.0,60,1,130,130,130,130,0.0,130,
147.32.84.170,147.32.80.9,60659,53,17,2,61,61,122,61.0,0.0,0.23359203338623047,0.23359203338623047,0.23359203338623047,0.23359203338623047,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61,
147.32.84.170,147.32.80.9,38200,53,17,2,312,60,372,186.0,126.0,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.000476837158203125,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,41017,53,17,2,312,60,372,186.0,126.0,0.00030994415283203125,0.00030994415283203125,0.00030994415283203125,0.00030994415283203125,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,56817,53,17,2,312,60,372,186.0,126.0,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,47768,53,17,2,162,63,225,112.5,49.5,0.11438894271850586,0.11438894271850586,0.11438894271850586,0.11438894271850586,0.0,1,1.0,1,63,63,63,63,0.0,63,1,162,162,162,162,0.0,162,
147.32.84.170,147.32.80.9,34281,53,17,2,185,67,252,126.0,59.0,0.0002970695495605469,0.0002970695495605469,0.0002970695495605469,0.0002970695495605469,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185,
147.32.84.170,147.32.80.9,46562,53,17,2,244,68,312,156.0,88.0,0.00029087066650390625,0.00029087066650390625,0.00029087066650390625,0.00029087066650390625,0.0,1,1.0,1,68,68,68,68,0.0,68,1,244,244,244,244,0.0,244,
147.32.84.170,184.72.106.140,58225,80,6,16,1500,52,10497,656.0625,671.4624401958386,0.1209249496459961,4.0531158447265625e-06,0.4853541851043701,0.032356945673624675,0.05321648081620408,7,0.4666666666666667,6,603,52,871,145.16666666666666,204.77012857239592,60,10,1500,52,9626,962.6,667.567554633986,60,
147.32.84.170,147.32.80.9,49277,53,17,2,312,60,372,186.0,126.0,0.00035190582275390625,0.00035190582275390625,0.00035190582275390625,0.00035190582275390625,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,74.125.232.214,40733,443,6,40,1470,52,5480,137.0,239.10520696965176,29.93535804748535,5.9604644775390625e-06,249.10027599334717,6.387186563931978,11.696126115286303,28,0.717948717948718,22,1470,52,3433,156.04545454545453,311.05662700963563,60,18,456,52,2047,113.72222222222223,88.3432733750413,60,
147.32.84.170,147.32.80.9,47292,53,17,2,129,68,197,98.5,30.5,0.00037980079650878906,0.00037980079650878906,0.00037980079650878906,0.00037980079650878906,0.0,1,1.0,1,68,68,68,68,0.0,68,1,129,129,129,129,0.0,129,
147.32.84.170,147.32.80.9,58186,53,17,2,312,60,372,186.0,126.0,0.0004029273986816406,0.0004029273986816406,0.0004029273986816406,0.0004029273986816406,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,209.85.148.147,48762,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.008864164352416992,7.796287536621094e-05,0.017982006072998047,0.0035964012145996093,0.004268925008287502,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,200.123.107.183,43805,80,6,7,64,52,384,54.857142857142854,4.642307659791989,16.717177867889404,1.811981201171875e-05,17.292682886123657,2.882113814353943,6.188565038440519,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,64,52,168,56.0,5.656854249492381,64,
147.32.84.170,147.32.80.9,55144,53,17,2,312,60,372,186.0,126.0,0.0004558563232421875,0.0004558563232421875,0.0004558563232421875,0.0004558563232421875,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,56002,53,17,2,185,67,252,126.0,59.0,0.000308990478515625,0.000308990478515625,0.000308990478515625,0.000308990478515625,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185,
147.32.84.170,209.85.148.99,53776,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,0.00969696044921875,1.6927719116210938e-05,0.01882004737854004,0.0031366745630900064,0.004318442658991961,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60,
147.32.84.170,209.85.148.103,40007,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009094953536987305,1.3113021850585938e-05,0.018258094787597656,0.0036516189575195312,0.004384117134099084,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,209.85.148.104,50573,443,6,26,434,52,2129,81.88461538461539,78.50640685421645,45.11129903793335,6.198883056640625e-06,240.04627418518066,9.601850967407227,17.963307236309888,16,0.64,14,434,52,1201,85.78571428571429,98.88534383056871,60,12,205,52,928,77.33333333333333,43.67175542867751,60,
147.32.84.170,147.32.80.9,60237,53,17,2,312,60,372,186.0,126.0,0.0004780292510986328,0.0004780292510986328,0.0004780292510986328,0.0004780292510986328,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,59537,53,17,2,182,63,245,122.5,59.5,0.0003631114959716797,0.0003631114959716797,0.0003631114959716797,0.0003631114959716797,0.0,1,1.0,1,63,63,63,63,0.0,63,1,182,182,182,182,0.0,182,
147.32.84.170,147.32.80.9,39008,53,17,2,339,59,398,199.0,140.0,0.0004520416259765625,0.0004520416259765625,0.0004520416259765625,0.0004520416259765625,0.0,1,1.0,1,59,59,59,59,0.0,59,1,339,339,339,339,0.0,339,
147.32.84.170,209.85.148.103,35541,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009185075759887695,1.5020370483398438e-05,0.018288135528564453,0.003657627105712891,0.004384973103038358,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,147.32.80.9,47670,53,17,2,312,60,372,186.0,126.0,0.0003428459167480469,0.0003428459167480469,0.0003428459167480469,0.0003428459167480469,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,195.24.233.55,46149,80,6,10,383,52,1078,107.8,110.93854154440648,0.11637306213378906,0.00011992454528808594,0.2251298427581787,0.025014426973130967,0.034736348327394743,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,383,52,599,119.8,131.63646911095725,60,
147.32.84.170,147.32.80.9,48904,53,17,2,312,60,372,186.0,126.0,0.0002880096435546875,0.0002880096435546875,0.0002880096435546875,0.0002880096435546875,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,209.85.148.104,57716,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009174823760986328,1.1920928955078125e-05,0.018594980239868164,0.003718996047973633,0.004443556757271626,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,209.85.148.104,55417,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009047985076904297,5.0067901611328125e-05,0.018148183822631836,0.003629636764526367,0.004359060206142137,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60,
147.32.84.170,147.32.80.9,57871,53,17,2,312,60,372,186.0,126.0,0.0003209114074707031,0.0003209114074707031,0.0003209114074707031,0.0003209114074707031,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,39241,53,17,2,312,60,372,186.0,126.0,0.10857987403869629,0.10857987403869629,0.10857987403869629,0.10857987403869629,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,38166,53,17,2,61,61,122,61.0,0.0,0.23832488059997559,0.23832488059997559,0.23832488059997559,0.23832488059997559,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61,
147.32.84.170,147.32.80.9,33077,53,17,2,312,60,372,186.0,126.0,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.00032401084899902344,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312,
147.32.84.170,147.32.80.9,35899,53,17,2,61,61,122,61.0,0.0,0.23316216468811035,0.23316216468811035,0.23316216468811035,0.23316216468811035,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61,
